0.74271E+03, +5.63738e-05, +1.72135e-08, +5.63566e-05, +2.58230e-08, +5.63738e-05, -5.60334e-05, +3.05346e-04
0.74147E+03, +5.71976e-05, +1.73441e-08, +5.71802e-05, +2.60188e-08, +5.71976e-05, -5.59954e-05, +3.03231e-04
0.74023E+03, +5.80305e-05, +1.74747e-08, +5.80131e-05, +2.62147e-08, +5.80305e-05, -5.59554e-05, +3.01129e-04
0.73900E+03, +5.88798e-05, +1.76071e-08, +5.88622e-05, +2.64134e-08, +5.88798e-05, -5.59134e-05, +2.99035e-04
0.73777E+03, +5.97366e-05, +1.77395e-08, +5.97189e-05, +2.66120e-08, +5.97366e-05, -5.58717e-05, +2.96961e-04
0.73655E+03, +6.06084e-05, +1.78737e-08, +6.05906e-05, +2.68134e-08, +6.06084e-05, -5.58281e-05, +2.94905e-04
0.73533E+03, +6.14937e-05, +1.80080e-08, +6.14757e-05, +2.70149e-08, +6.14937e-05, -5.57824e-05, +2.92843e-04
0.73412E+03, +6.23917e-05, +1.81432e-08, +6.23735e-05, +2.72177e-08, +6.23917e-05, -5.57359e-05, +2.90796e-04
0.73290E+03, +6.33054e-05, +1.82804e-08, +6.32871e-05, +2.74234e-08, +6.33054e-05, -5.56874e-05, +2.88765e-04
0.73170E+03, +6.42292e-05, +1.84174e-08, +6.42108e-05, +2.76290e-08, +6.42292e-05, -5.56393e-05, +2.86746e-04
0.73050E+03, +6.51711e-05, +1.85564e-08, +6.51526e-05, +2.78376e-08, +6.51711e-05, -5.55892e-05, +2.84734e-04
0.72930E+03, +6.61240e-05, +1.86955e-08, +6.61053e-05, +2.80462e-08, +6.61240e-05, -5.55371e-05, +2.82735e-04
0.72810E+03, +6.70931e-05, +1.88364e-08, +6.70743e-05, +2.82576e-08, +6.70931e-05, -5.54854e-05, +2.80750e-04
0.72691E+03, +6.80735e-05, +1.89774e-08, +6.80545e-05, +2.84690e-08, +6.80735e-05, -5.54316e-05, +2.78778e-04
0.72572E+03, +6.90706e-05, +1.91202e-08, +6.90515e-05, +2.86833e-08, +6.90706e-05, -5.53783e-05, +2.76821e-04
0.72454E+03, +7.00840e-05, +1.92633e-08, +7.00648e-05, +2.88979e-08, +7.00840e-05, -5.53204e-05, +2.74860e-04
0.72336E+03, +7.11093e-05, +1.94072e-08, +7.10898e-05, +2.91138e-08, +7.11093e-05, -5.52642e-05, +2.72920e-04
0.72218E+03, +7.21549e-05, +1.95531e-08, +7.21353e-05, +2.93327e-08, +7.21549e-05, -5.52060e-05, +2.70988e-04
0.72101E+03, +7.32128e-05, +1.96991e-08, +7.31931e-05, +2.95518e-08, +7.32128e-05, -5.51457e-05, +2.69067e-04
0.71984E+03, +7.42938e-05, +1.98473e-08, +7.42740e-05, +2.97740e-08, +7.42938e-05, -5.50834e-05, +2.67146e-04
0.71868E+03, +7.53846e-05, +1.99953e-08, +7.53647e-05, +2.99961e-08, +7.53846e-05, -5.50215e-05, +2.65244e-04
0.71752E+03, +7.64953e-05, +2.01455e-08, +7.64751e-05, +3.02214e-08, +7.64953e-05, -5.49575e-05, +2.63356e-04
0.71636E+03, +7.76232e-05, +2.02958e-08, +7.76029e-05, +3.04468e-08, +7.76232e-05, -5.48915e-05, +2.61466e-04
0.71521E+03, +7.87676e-05, +2.04471e-08, +7.87472e-05, +3.06738e-08, +7.87676e-05, -5.48246e-05, +2.59588e-04
0.71406E+03, +7.99296e-05, +2.06004e-08, +7.99090e-05, +3.09038e-08, +7.99296e-05, -5.47582e-05, +2.57732e-04
0.71291E+03, +8.11076e-05, +2.07539e-08, +8.10868e-05, +3.11339e-08, +8.11076e-05, -5.46898e-05, +2.55881e-04
0.71177E+03, +8.23115e-05, +2.09095e-08, +8.22906e-05, +3.13674e-08, +8.23115e-05, -5.46192e-05, +2.54029e-04
0.71063E+03, +8.35242e-05, +2.10651e-08, +8.35031e-05, +3.16008e-08, +8.35242e-05, -5.45492e-05, +2.52203e-04
0.70949E+03, +8.47636e-05, +2.12229e-08, +8.47424e-05, +3.18375e-08, +8.47636e-05, -5.44770e-05, +2.50377e-04
0.70836E+03, +8.60181e-05, +2.13808e-08, +8.59967e-05, +3.20745e-08, +8.60181e-05, -5.44028e-05, +2.48562e-04
0.70724E+03, +8.73002e-05, +2.15411e-08, +8.72787e-05, +3.23149e-08, +8.73002e-05, -5.43264e-05, +2.46747e-04
0.70611E+03, +8.85942e-05, +2.17012e-08, +8.85725e-05, +3.25551e-08, +8.85942e-05, -5.42506e-05, +2.44951e-04
0.70499E+03, +8.99158e-05, +2.18628e-08, +8.98939e-05, +3.27974e-08, +8.99158e-05, -5.41714e-05, +2.43147e-04
0.70387E+03, +9.11267e-05, +2.20237e-08, +9.11046e-05, +3.30389e-08, +9.11267e-05, -5.41208e-05, +2.41682e-04
0.70276E+03, +9.22713e-05, +2.21830e-08, +9.22492e-05, +3.32778e-08, +9.22713e-05, -5.40862e-05, +2.40410e-04
0.70165E+03, +9.34254e-05, +2.23441e-08, +9.34031e-05, +3.35194e-08, +9.34254e-05, -5.40548e-05, +2.39165e-04
0.70054E+03, +9.46000e-05, +2.25054e-08, +9.45775e-05, +3.37615e-08, +9.46000e-05, -5.40188e-05, +2.37901e-04
0.69944E+03, +9.57954e-05, +2.26691e-08, +9.57727e-05, +3.40071e-08, +9.57954e-05, -5.39808e-05, +2.36641e-04
0.69834E+03, +9.69985e-05, +2.28326e-08, +9.69757e-05, +3.42523e-08, +9.69985e-05, -5.39435e-05, +2.35391e-04
0.69724E+03, +9.82208e-05, +2.29981e-08, +9.81978e-05, +3.45006e-08, +9.82208e-05, -5.39067e-05, +2.34147e-04
0.69615E+03, +9.94601e-05, +2.31640e-08, +9.94369e-05, +3.47495e-08, +9.94601e-05, -5.38654e-05, +2.32898e-04
0.69506E+03, +1.00711e-04, +2.33307e-08, +1.00688e-04, +3.49995e-08, +1.00711e-04, -5.38261e-05, +2.31660e-04
0.69398E+03, +1.01987e-04, +2.34998e-08, +1.01963e-04, +3.52532e-08, +1.01987e-04, -5.37846e-05, +2.30421e-04
