  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)
  85.500     0.000    0.000     5.050   5.321   0.000  1.5681763278e-04
  85.500     0.000    0.000     5.090   5.364   0.000  1.5150817834e-04
  85.500     0.000    0.000     5.130   5.406   0.000  1.4632798398e-04
  85.500     0.000    0.000     5.171   5.449   0.000  1.4127804928e-04
  85.500     0.000    0.000     5.211   5.491   0.000  1.3635773589e-04
  85.500     0.000    0.000     5.252   5.534   0.000  1.3156687141e-04
  85.500     0.000    0.000     5.292   5.577   0.000  1.2690573474e-04
  85.500     0.000    0.000     5.332   5.619   0.000  1.2237305344e-04
  85.500     0.000    0.000     5.373   5.662   0.000  1.1796836362e-04
  85.500     0.000    0.000     5.413   5.704   0.000  1.1369043764e-04
  85.500     0.000    0.000     5.454   5.747   0.000  1.0953870711e-04
  85.500     0.000    0.000     5.494   5.789   0.000  1.0551116971e-04
  85.500     0.000    0.000     5.534   5.832   0.000  1.0160719749e-04
  85.500     0.000    0.000     5.575   5.875   0.000  9.7824778489e-05
  85.500     0.000    0.000     5.615   5.917   0.000  9.4162577822e-05
  85.500     0.000    0.000     5.656   5.960   0.000  9.0618872151e-05
  85.500     0.000    0.000     5.696   6.002   0.000  8.7191736433e-05
  85.500     0.000    0.000     5.736   6.045   0.000  8.3879483527e-05
  85.500     0.000    0.000     5.777   6.087   0.000  8.0680071244e-05
  85.500     0.000    0.000     5.817   6.130   0.000  7.7591692057e-05
  85.500     0.000    0.000     5.858   6.172   0.000  7.5414453838e-05
  85.500     0.000    0.000     5.898   6.215   0.000  7.4427776260e-05
  85.500     0.000    0.000     5.938   6.258   0.000  7.3454234010e-05
  85.500     0.000    0.000     5.979   6.300   0.000  7.2493757005e-05
  85.500     0.000    0.000     6.019   6.343   0.000  7.1546165101e-05

  86.000     0.000    0.000     2.020   2.128   0.000  3.1658783828e-04
  86.000     0.000    0.000     2.060   2.171   0.000  3.2670773376e-04
  86.000     0.000    0.000     2.101   2.214   0.000  3.3658819252e-04
  86.000     0.000    0.000     2.141   2.256   0.000  3.4620080919e-04
  86.000     0.000    0.000     2.181   2.299   0.000  3.5551859476e-04
  86.000     0.000    0.000     2.222   2.341   0.000  3.6451527538e-04
  86.000     0.000    0.000     2.262   2.384   0.000  3.7316528522e-04
  86.000     0.000    0.000     2.303   2.426   0.000  3.8144515823e-04
  86.000     0.000    0.000     2.343   2.469   0.000  3.8933167509e-04
  86.000     0.000    0.000     2.383   2.512   0.000  3.9680388563e-04
  86.000     0.000    0.000     2.424   2.554   0.000  4.0384182764e-04
  86.000     0.000    0.000     2.464   2.597   0.000  4.1118398132e-04
  86.000     0.000    0.000     2.505   2.639   0.000  4.2143199234e-04
  86.000     0.000    0.000     2.545   2.682   0.000  4.3106815456e-04
  86.000     0.000    0.000     2.585   2.724   0.000  4.4005055152e-04
  86.000     0.000    0.000     2.626   2.767   0.000  4.4834203315e-04
  86.000     0.000    0.000     2.666   2.810   0.000  4.5590879102e-04
  86.000     0.000    0.000     2.707   2.852   0.000  4.6272208586e-04
  86.000     0.000    0.000     2.747   2.895   0.000  4.6875753641e-04
  86.000     0.000    0.000     2.787   2.937   0.000  4.7399543425e-04
  86.000     0.000    0.000     2.828   2.980   0.000  4.7842076178e-04
  86.000     0.000    0.000     2.868   3.022   0.000  4.8202293733e-04
  86.000     0.000    0.000     2.909   3.065   0.000  4.8479625809e-04
  86.000     0.000    0.000     2.949   3.108   0.000  4.8673986227e-04
  86.000     0.000    0.000     2.989   3.150   0.000  4.8785657178e-04
  86.000     0.000    0.000     3.030   3.193   0.000  4.8815371438e-04
  86.000     0.000    0.000     3.070   3.235   0.000  4.8764248411e-04
  86.000     0.000    0.000     3.111   3.278   0.000  4.8633772725e-04
  86.000     0.000    0.000     3.151   3.320   0.000  4.8425732352e-04
  86.000     0.000    0.000     3.191   3.363   0.000  4.8142288054e-04
  86.000     0.000    0.000     3.232   3.406   0.000  4.7785850055e-04
  86.000     0.000    0.000     3.272   3.448   0.000  4.7359036605e-04
  86.000     0.000    0.000     3.313   3.491   0.000  4.6864760560e-04
  86.000     0.000    0.000     3.353   3.533   0.000  4.6306016233e-04
  86.000     0.000    0.000     3.393   3.576   0.000  4.5686109448e-04
  86.000     0.000    0.000     3.434   3.618   0.000  4.5008334586e-04
  86.000     0.000    0.000     3.474   3.661   0.000  4.4276254824e-04
  86.000     0.000    0.000     3.515   3.703   0.000  4.3493363848e-04
  86.000     0.000    0.000     3.555   3.746   0.000  4.2663384003e-04
  86.000     0.000    0.000     3.595   3.789   0.000  4.1789924127e-04
  86.000     0.000    0.000     3.636   3.831   0.000  4.0876698786e-04
  86.000     0.000    0.000     3.676   3.874   0.000  3.9927511678e-04
  86.000     0.000    0.000     3.717   3.916   0.000  3.8945997431e-04
  86.000     0.000    0.000     3.757   3.959   0.000  3.7935884308e-04
  86.000     0.000    0.000     3.797   4.001   0.000  3.6900786272e-04
  86.000     0.000    0.000     3.838   4.044   0.000  3.5844335541e-04
  86.000     0.000    0.000     3.878   4.087   0.000  3.5135442611e-04
  86.000     0.000    0.000     3.919   4.129   0.000  3.4425844508e-04
  86.000     0.000    0.000     3.959   4.172   0.000  3.3708709785e-04
  86.000     0.000    0.000     3.999   4.214   0.000  3.2985518240e-04
  86.000     0.000    0.000     4.040   4.257   0.000  3.2257825994e-04
  86.000     0.000    0.000     4.080   4.299   0.000  3.1527070083e-04
  86.000     0.000    0.000     4.121   4.342   0.000  3.0794569576e-04
  86.000     0.000    0.000     4.161   4.385   0.000  3.0061665250e-04
  86.000     0.000    0.000     4.201   4.427   0.000  2.9329587359e-04
  86.000     0.000    0.000     4.242   4.470   0.000  2.8599491201e-04
  86.000     0.000    0.000     4.282   4.512   0.000  2.7872456756e-04
  86.000     0.000    0.000     4.323   4.555   0.000  2.7149453975e-04
  86.000     0.000    0.000     4.363   4.597   0.000  2.6431482808e-04
  86.000     0.000    0.000     4.403   4.640   0.000  2.5719427717e-04
  86.000     0.000    0.000     4.444   4.683   0.000  2.5014066117e-04
  86.000     0.000    0.000     4.484   4.725   0.000  2.4316202834e-04
  86.000     0.000    0.000     4.525   4.768   0.000  2.3626541713e-04
  86.000     0.000    0.000     4.565   4.810   0.000  2.2945722325e-04
  86.000     0.000    0.000     4.605   4.853   0.000  2.2274287954e-04
  86.000     0.000    0.000     4.646   4.895   0.000  2.1612816533e-04
  86.000     0.000    0.000     4.686   4.938   0.000  2.0961790853e-04
  86.000     0.000    0.000     4.727   4.981   0.000  2.0321596877e-04
  86.000     0.000    0.000     4.767   5.023   0.000  1.9692711691e-04
  86.000     0.000    0.000     4.807   5.066   0.000  1.9075386061e-04
  86.000     0.000    0.000     4.848   5.108   0.000  1.8469924092e-04
  86.000     0.000    0.000     4.888   5.151   0.000  1.7876655922e-04
  86.000     0.000    0.000     4.928   5.193   0.000  1.7295727382e-04
  86.000     0.000    0.000     4.969   5.236   0.000  1.6727318059e-04
  86.000     0.000    0.000     5.009   5.279   0.000  1.6171654711e-04
  86.000     0.000    0.000     5.050   5.321   0.000  1.5628772689e-04
  86.000     0.000    0.000     5.090   5.364   0.000  1.5098795846e-04
  86.000     0.000    0.000     5.130   5.406   0.000  1.4581777605e-04
  86.000     0.000    0.000     5.171   5.449   0.000  1.4077718162e-04
  86.000     0.000    0.000     5.211   5.491   0.000  1.3586651252e-04
  86.000     0.000    0.000     5.252   5.534   0.000  1.3108557966e-04
  86.000     0.000    0.000     5.292   5.577   0.000  1.2643368632e-04
  86.000     0.000    0.000     5.332   5.619   0.000  1.2191051749e-04
  86.000     0.000    0.000     5.373   5.662   0.000  1.1751530396e-04
  86.000     0.000    0.000     5.413   5.704   0.000  1.1324703862e-04
  86.000     0.000    0.000     5.454   5.747   0.000  1.0910438459e-04
  86.000     0.000    0.000     5.494   5.789   0.000  1.0508631744e-04
  86.000     0.000    0.000     5.534   5.832   0.000  1.0119123079e-04
  86.000     0.000    0.000     5.575   5.875   0.000  9.7418075020e-05
  86.000     0.000    0.000     5.615   5.917   0.000  9.3764610909e-05
  86.000     0.000    0.000     5.656   5.960   0.000  9.0229782807e-05
  86.000     0.000    0.000     5.696   6.002   0.000  8.6811369047e-05
  86.000     0.000    0.000     5.736   6.045   0.000  8.3507745531e-05
  86.000     0.000    0.000     5.777   6.087   0.000  8.0316962240e-05
  86.000     0.000    0.000     5.817   6.130   0.000  7.7236960272e-05
  86.000     0.000    0.000     5.858   6.172   0.000  7.5543277931e-05
  86.000     0.000    0.000     5.898   6.215   0.000  7.4554472406e-05
  86.000     0.000    0.000     5.938   6.258   0.000  7.3578849134e-05
  86.000     0.000    0.000     5.979   6.300   0.000  7.2616337260e-05
  86.000     0.000    0.000     6.019   6.343   0.000  7.1666855787e-05

  86.500     0.000    0.000     2.020   2.128   0.000  3.1652074324e-04
  86.500     0.000    0.000     2.060   2.171   0.000  3.2662239472e-04
  86.500     0.000    0.000     2.101   2.214   0.000  3.3648403836e-04
  86.500     0.000    0.000     2.141   2.256   0.000  3.4607729176e-04
  86.500     0.000    0.000     2.181   2.299   0.000  3.5537522509e-04
  86.500     0.000    0.000     2.222   2.341   0.000  3.6435161817e-04
  86.500     0.000    0.000     2.262   2.384   0.000  3.7298110453e-04
  86.500     0.000    0.000     2.303   2.426   0.000  3.8123976085e-04
  86.500     0.000    0.000     2.343   2.469   0.000  3.8910491666e-04
  86.500     0.000    0.000     2.383   2.512   0.000  3.9655554548e-04
  86.500     0.000    0.000     2.424   2.554   0.000  4.0357195040e-04
  86.500     0.000    0.000     2.464   2.597   0.000  4.0989107179e-04
  86.500     0.000    0.000     2.505   2.639   0.000  4.2003767880e-04
  86.500     0.000    0.000     2.545   2.682   0.000  4.2957607673e-04
  86.500     0.000    0.000     2.585   2.724   0.000  4.3846524713e-04
  86.500     0.000    0.000     2.626   2.767   0.000  4.4666807033e-04
  86.500     0.000    0.000     2.666   2.810   0.000  4.5415182591e-04
  86.500     0.000    0.000     2.707   2.852   0.000  4.6088745712e-04
  86.500     0.000    0.000     2.747   2.895   0.000  4.6685083791e-04
  86.500     0.000    0.000     2.787   2.937   0.000  4.7202300103e-04
  86.500     0.000    0.000     2.828   2.980   0.000  4.7638859020e-04
  86.500     0.000    0.000     2.868   3.022   0.000  4.7993768069e-04
  86.500     0.000    0.000     2.909   3.065   0.000  4.8266435967e-04
  86.500     0.000    0.000     2.949   3.108   0.000  4.8456779264e-04
  86.500     0.000    0.000     2.989   3.150   0.000  4.8565074759e-04
  86.500     0.000    0.000     3.030   3.193   0.000  4.8592015546e-04
  86.500     0.000    0.000     3.070   3.235   0.000  4.8538771305e-04
  86.500     0.000    0.000     3.111   3.278   0.000  4.8406779270e-04
  86.500     0.000    0.000     3.151   3.320   0.000  4.8197806276e-04
  86.500     0.000    0.000     3.191   3.363   0.000  4.7914029163e-04
  86.500     0.000    0.000     3.232   3.406   0.000  4.7557725945e-04
  86.500     0.000    0.000     3.272   3.448   0.000  4.7131595427e-04
  86.500     0.000    0.000     3.313   3.491   0.000  4.6638450218e-04
  86.500     0.000    0.000     3.353   3.533   0.000  4.6081367615e-04
  86.500     0.000    0.000     3.393   3.576   0.000  4.5463476194e-04
  86.500     0.000    0.000     3.434   3.618   0.000  4.4788191506e-04
  86.500     0.000    0.000     3.474   3.661   0.000  4.4058893658e-04
  86.500     0.000    0.000     3.515   3.703   0.000  4.3279202017e-04
  86.500     0.000    0.000     3.555   3.746   0.000  4.2452655134e-04
  86.500     0.000    0.000     3.595   3.789   0.000  4.1582949221e-04
  86.500     0.000    0.000     3.636   3.831   0.000  4.0673734326e-04
  86.500     0.000    0.000     3.676   3.874   0.000  3.9728781760e-04
  86.500     0.000    0.000     3.717   3.916   0.000  3.8751705004e-04
  86.500     0.000    0.000     3.757   3.959   0.000  3.7746169131e-04
  86.500     0.000    0.000     3.797   4.001   0.000  3.6715835662e-04
  86.500     0.000    0.000     3.838   4.044   0.000  3.5763962660e-04
  86.500     0.000    0.000     3.878   4.087   0.000  3.5063751546e-04
  86.500     0.000    0.000     3.919   4.129   0.000  3.4354323441e-04
  86.500     0.000    0.000     3.959   4.172   0.000  3.3637418567e-04
  86.500     0.000    0.000     3.999   4.214   0.000  3.2914513565e-04
  86.500     0.000    0.000     4.040   4.257   0.000  3.2187162222e-04
  86.500     0.000    0.000     4.080   4.299   0.000  3.1456799152e-04
  86.500     0.000    0.000     4.121   4.342   0.000  3.0724738753e-04
  86.500     0.000    0.000     4.161   4.385   0.000  2.9992373814e-04
  86.500     0.000    0.000     4.201   4.427   0.000  2.9260827358e-04
  86.500     0.000    0.000     4.242   4.470   0.000  2.8531249765e-04
  86.500     0.000    0.000     4.282   4.512   0.000  2.7804827272e-04
  86.500     0.000    0.000     4.323   4.555   0.000  2.7082469642e-04
  86.500     0.000    0.000     4.363   4.597   0.000  2.6365178191e-04
  86.500     0.000    0.000     4.403   4.640   0.000  2.5653835320e-04
  86.500     0.000    0.000     4.444   4.683   0.000  2.4949211184e-04
  86.500     0.000    0.000     4.484   4.725   0.000  2.4252113248e-04
  86.500     0.000    0.000     4.525   4.768   0.000  2.3563243446e-04
  86.500     0.000    0.000     4.565   4.810   0.000  2.2883239502e-04
  86.500     0.000    0.000     4.605   4.853   0.000  2.2212636533e-04
  86.500     0.000    0.000     4.646   4.895   0.000  2.1552016566e-04
  86.500     0.000    0.000     4.686   4.938   0.000  2.0901860700e-04
  86.500     0.000    0.000     4.727   4.981   0.000  2.0262593820e-04
  86.500     0.000    0.000     4.767   5.023   0.000  1.9634562534e-04
  86.500     0.000    0.000     4.807   5.066   0.000  1.9018144572e-04
  86.500     0.000    0.000     4.848   5.108   0.000  1.8413594501e-04
  86.500     0.000    0.000     4.888   5.151   0.000  1.7821255893e-04
  86.500     0.000    0.000     4.928   5.193   0.000  1.7241258081e-04
  86.500     0.000    0.000     4.969   5.236   0.000  1.6673822033e-04
  86.500     0.000    0.000     5.009   5.279   0.000  1.6119059748e-04
  86.500     0.000    0.000     5.050   5.321   0.000  1.5577118703e-04
  86.500     0.000    0.000     5.090   5.364   0.000  1.5048086389e-04
  86.500     0.000    0.000     5.130   5.406   0.000  1.4532015106e-04
  86.500     0.000    0.000     5.171   5.449   0.000  1.4028895933e-04
  86.500     0.000    0.000     5.211   5.491   0.000  1.3538769583e-04
  86.500     0.000    0.000     5.252   5.534   0.000  1.3061616156e-04
  86.500     0.000    0.000     5.292   5.577   0.000  1.2597387530e-04
  86.500     0.000    0.000     5.332   5.619   0.000  1.2146000547e-04
  86.500     0.000    0.000     5.373   5.662   0.000  1.1707398470e-04
  86.500     0.000    0.000     5.413   5.704   0.000  1.1281464821e-04
  86.500     0.000    0.000     5.454   5.747   0.000  1.0868107074e-04
  86.500     0.000    0.000     5.494   5.789   0.000  1.0467202464e-04
  86.500     0.000    0.000     5.534   5.832   0.000  1.0078608434e-04
  86.500     0.000    0.000     5.575   5.875   0.000  9.7021556223e-05
  86.500     0.000    0.000     5.615   5.917   0.000  9.3377024544e-05
  86.500     0.000    0.000     5.656   5.960   0.000  8.9850597853e-05
  86.500     0.000    0.000     5.696   6.002   0.000  8.6440880618e-05
  86.500     0.000    0.000     5.736   6.045   0.000  8.3145489727e-05
  86.500     0.000    0.000     5.777   6.087   0.000  7.9963032327e-05
  86.500     0.000    0.000     5.817   6.130   0.000  7.6891193794e-05
  86.500     0.000    0.000     5.858   6.172   0.000  7.5669502479e-05
  86.500     0.000    0.000     5.898   6.215   0.000  7.4678476336e-05
  86.500     0.000    0.000     5.938   6.258   0.000  7.3700815931e-05
  86.500     0.000    0.000     5.979   6.300   0.000  7.2736312490e-05
  86.500     0.000    0.000     6.019   6.343   0.000  7.1784884241e-05

  87.000     0.000    0.000     2.020   2.128   0.000  3.1646015446e-04
  87.000     0.000    0.000     2.060   2.171   0.000  3.2654399198e-04
  87.000     0.000    0.000     2.101   2.214   0.000  3.3638725887e-04
  87.000     0.000    0.000     2.141   2.256   0.000  3.4596174794e-04
  87.000     0.000    0.000     2.181   2.299   0.000  3.5524029027e-04
  87.000     0.000    0.000     2.222   2.341   0.000  3.6419666072e-04
  87.000     0.000    0.000     2.262   2.384   0.000  3.7280590238e-04
  87.000     0.000    0.000     2.303   2.426   0.000  3.8104395348e-04
  87.000     0.000    0.000     2.343   2.469   0.000  3.8888839200e-04
  87.000     0.000    0.000     2.383   2.512   0.000  3.9631789378e-04
  87.000     0.000    0.000     2.424   2.554   0.000  4.0331278710e-04
  87.000     0.000    0.000     2.464   2.597   0.000  4.0985522147e-04
  87.000     0.000    0.000     2.505   2.639   0.000  4.1868999454e-04
  87.000     0.000    0.000     2.545   2.682   0.000  4.2813282875e-04
  87.000     0.000    0.000     2.585   2.724   0.000  4.3693066883e-04
  87.000     0.000    0.000     2.626   2.767   0.000  4.4504683995e-04
  87.000     0.000    0.000     2.666   2.810   0.000  4.5244877950e-04
  87.000     0.000    0.000     2.707   2.852   0.000  4.5910823304e-04
  87.000     0.000    0.000     2.747   2.895   0.000  4.6500139378e-04
  87.000     0.000    0.000     2.787   2.937   0.000  4.7010877418e-04
  87.000     0.000    0.000     2.828   2.980   0.000  4.7441595132e-04
  87.000     0.000    0.000     2.868   3.022   0.000  4.7791285527e-04
  87.000     0.000    0.000     2.909   3.065   0.000  4.8059365651e-04
  87.000     0.000    0.000     2.949   3.108   0.000  4.8245722486e-04
  87.000     0.000    0.000     2.989   3.150   0.000  4.8350687109e-04
  87.000     0.000    0.000     3.030   3.193   0.000  4.8374916760e-04
  87.000     0.000    0.000     3.070   3.235   0.000  4.8319567421e-04
  87.000     0.000    0.000     3.111   3.278   0.000  4.8186060159e-04
  87.000     0.000    0.000     3.151   3.320   0.000  4.7976146509e-04
  87.000     0.000    0.000     3.191   3.363   0.000  4.7691942230e-04
  87.000     0.000    0.000     3.232   3.406   0.000  4.7335773088e-04
  87.000     0.000    0.000     3.272   3.448   0.000  4.6910278326e-04
  87.000     0.000    0.000     3.313   3.491   0.000  4.6418244038e-04
  87.000     0.000    0.000     3.353   3.533   0.000  4.5862681615e-04
  87.000     0.000    0.000     3.393   3.576   0.000  4.5246803506e-04
  87.000     0.000    0.000     3.434   3.618   0.000  4.4573848249e-04
  87.000     0.000    0.000     3.474   3.661   0.000  4.3847277718e-04
  87.000     0.000    0.000     3.515   3.703   0.000  4.3070647429e-04
  87.000     0.000    0.000     3.555   3.746   0.000  4.2247465610e-04
  87.000     0.000    0.000     3.595   3.789   0.000  4.1381363604e-04
  87.000     0.000    0.000     3.636   3.831   0.000  4.0476078987e-04
  87.000     0.000    0.000     3.676   3.874   0.000  3.9535203399e-04
  87.000     0.000    0.000     3.717   3.916   0.000  3.8562439068e-04
  87.000     0.000    0.000     3.757   3.959   0.000  3.7561423950e-04
  87.000     0.000    0.000     3.797   4.001   0.000  3.6535724253e-04
  87.000     0.000    0.000     3.838   4.044   0.000  3.5694011053e-04
  87.000     0.000    0.000     3.878   4.087   0.000  3.4993900112e-04
  87.000     0.000    0.000     3.919   4.129   0.000  3.4284633053e-04
  87.000     0.000    0.000     3.959   4.172   0.000  3.3567948519e-04
  87.000     0.000    0.000     3.999   4.214   0.000  3.2845318981e-04
  87.000     0.000    0.000     4.040   4.257   0.000  3.2118296493e-04
  87.000     0.000    0.000     4.080   4.299   0.000  3.1388313307e-04
  87.000     0.000    0.000     4.121   4.342   0.000  3.0656678685e-04
  87.000     0.000    0.000     4.161   4.385   0.000  2.9924788312e-04
  87.000     0.000    0.000     4.201   4.427   0.000  2.9193756948e-04
  87.000     0.000    0.000     4.242   4.470   0.000  2.8464731586e-04
  87.000     0.000    0.000     4.282   4.512   0.000  2.7738903889e-04
  87.000     0.000    0.000     4.323   4.555   0.000  2.7017173178e-04
  87.000     0.000    0.000     4.363   4.597   0.000  2.6300542693e-04
  87.000     0.000    0.000     4.403   4.640   0.000  2.5589892816e-04
  87.000     0.000    0.000     4.444   4.683   0.000  2.4885986017e-04
  87.000     0.000    0.000     4.484   4.725   0.000  2.4189685644e-04
  87.000     0.000    0.000     4.525   4.768   0.000  2.3501582842e-04
  87.000     0.000    0.000     4.565   4.810   0.000  2.2822323980e-04
  87.000     0.000    0.000     4.605   4.853   0.000  2.2152577605e-04
  87.000     0.000    0.000     4.646   4.895   0.000  2.1492788253e-04
  87.000     0.000    0.000     4.686   4.938   0.000  2.0843431778e-04
  87.000     0.000    0.000     4.727   4.981   0.000  2.0205029091e-04
  87.000     0.000    0.000     4.767   5.023   0.000  1.9577869388e-04
  87.000     0.000    0.000     4.807   5.066   0.000  1.8962336163e-04
  87.000     0.000    0.000     4.848   5.108   0.000  1.8358721799e-04
  87.000     0.000    0.000     4.888   5.151   0.000  1.7767242615e-04
  87.000     0.000    0.000     4.928   5.193   0.000  1.7188152201e-04
  87.000     0.000    0.000     4.969   5.236   0.000  1.6621630964e-04
  87.000     0.000    0.000     5.009   5.279   0.000  1.6067818385e-04
  87.000     0.000    0.000     5.050   5.321   0.000  1.5526799740e-04
  87.000     0.000    0.000     5.090   5.364   0.000  1.4998685760e-04
  87.000     0.000    0.000     5.130   5.406   0.000  1.4483499279e-04
  87.000     0.000    0.000     5.171   5.449   0.000  1.3981333401e-04
  87.000     0.000    0.000     5.211   5.491   0.000  1.3492124533e-04
  87.000     0.000    0.000     5.252   5.534   0.000  1.3015851680e-04
  87.000     0.000    0.000     5.292   5.577   0.000  1.2552538581e-04
  87.000     0.000    0.000     5.332   5.619   0.000  1.2102056593e-04
  87.000     0.000    0.000     5.373   5.662   0.000  1.1664356434e-04
  87.000     0.000    0.000     5.413   5.704   0.000  1.1239312775e-04
  87.000     0.000    0.000     5.454   5.747   0.000  1.0826867302e-04
  87.000     0.000    0.000     5.494   5.789   0.000  1.0426839243e-04
  87.000     0.000    0.000     5.534   5.832   0.000  1.0039096421e-04
  87.000     0.000    0.000     5.575   5.875   0.000  9.6635037178e-05
  87.000     0.000    0.000     5.615   5.917   0.000  9.2999036221e-05
  87.000     0.000    0.000     5.656   5.960   0.000  8.9481222860e-05
  87.000     0.000    0.000     5.696   6.002   0.000  8.6079647295e-05
  87.000     0.000    0.000     5.736   6.045   0.000  8.2792618707e-05
  87.000     0.000    0.000     5.777   6.087   0.000  7.9618073116e-05
  87.000     0.000    0.000     5.817   6.130   0.000  7.6799224889e-05
  87.000     0.000    0.000     5.858   6.172   0.000  7.5792971568e-05
  87.000     0.000    0.000     5.898   6.215   0.000  7.4800038449e-05
  87.000     0.000    0.000     5.938   6.258   0.000  7.3820364190e-05
  87.000     0.000    0.000     5.979   6.300   0.000  7.2853876767e-05
  87.000     0.000    0.000     6.019   6.343   0.000  7.1900412330e-05

  87.500     0.000    0.000     2.020   2.128   0.000  3.1640570942e-04
  87.500     0.000    0.000     2.060   2.171   0.000  3.2647214983e-04
  87.500     0.000    0.000     2.101   2.214   0.000  3.3629746514e-04
  87.500     0.000    0.000     2.141   2.256   0.000  3.4585347169e-04
  87.500     0.000    0.000     2.181   2.299   0.000  3.5511303720e-04
  87.500     0.000    0.000     2.222   2.341   0.000  3.6404997536e-04
  87.500     0.000    0.000     2.262   2.384   0.000  3.7263940585e-04
  87.500     0.000    0.000     2.303   2.426   0.000  3.8085728334e-04
  87.500     0.000    0.000     2.343   2.469   0.000  3.8868127734e-04
  87.500     0.000    0.000     2.383   2.512   0.000  3.9609007347e-04
  87.500     0.000    0.000     2.424   2.554   0.000  4.0306426391e-04
  87.500     0.000    0.000     2.464   2.597   0.000  4.0958570277e-04
  87.500     0.000    0.000     2.505   2.639   0.000  4.1738753047e-04
  87.500     0.000    0.000     2.545   2.682   0.000  4.2673657534e-04
  87.500     0.000    0.000     2.585   2.724   0.000  4.3544493589e-04
  87.500     0.000    0.000     2.626   2.767   0.000  4.4347618140e-04
  87.500     0.000    0.000     2.666   2.810   0.000  4.5079813615e-04
  87.500     0.000    0.000     2.707   2.852   0.000  4.5738264846e-04
  87.500     0.000    0.000     2.747   2.895   0.000  4.6320666921e-04
  87.500     0.000    0.000     2.787   2.937   0.000  4.6825069683e-04
  87.500     0.000    0.000     2.828   2.980   0.000  4.7250049088e-04
  87.500     0.000    0.000     2.868   3.022   0.000  4.7594582608e-04
  87.500     0.000    0.000     2.909   3.065   0.000  4.7858147212e-04
  87.500     0.000    0.000     2.949   3.108   0.000  4.8040604146e-04
  87.500     0.000    0.000     2.989   3.150   0.000  4.8142282413e-04
  87.500     0.000    0.000     3.030   3.193   0.000  4.8163830331e-04
  87.500     0.000    0.000     3.070   3.235   0.000  4.8106391612e-04
  87.500     0.000    0.000     3.111   3.278   0.000  4.7971340774e-04
  87.500     0.000    0.000     3.151   3.320   0.000  4.7760473493e-04
  87.500     0.000    0.000     3.191   3.363   0.000  4.7475854775e-04
  87.500     0.000    0.000     3.232   3.406   0.000  4.7119785956e-04
  87.500     0.000    0.000     3.272   3.448   0.000  4.6694882226e-04
  87.500     0.000    0.000     3.313   3.491   0.000  4.6203903410e-04
  87.500     0.000    0.000     3.353   3.533   0.000  4.5649834546e-04
  87.500     0.000    0.000     3.393   3.576   0.000  4.5035822222e-04
  87.500     0.000    0.000     3.434   3.618   0.000  4.4365150660e-04
  87.500     0.000    0.000     3.474   3.661   0.000  4.3641257101e-04
  87.500     0.000    0.000     3.515   3.703   0.000  4.2867553816e-04
  87.500     0.000    0.000     3.555   3.746   0.000  4.2047634576e-04
  87.500     0.000    0.000     3.595   3.789   0.000  4.1185066912e-04
  87.500     0.000    0.000     3.636   3.831   0.000  4.0283560231e-04
  87.500     0.000    0.000     3.676   3.874   0.000  3.9346682060e-04
  87.500     0.000    0.000     3.717   3.916   0.000  3.8378107782e-04
  87.500     0.000    0.000     3.757   3.959   0.000  3.7381415829e-04
  87.500     0.000    0.000     3.797   4.001   0.000  3.6360221880e-04
  87.500     0.000    0.000     3.838   4.044   0.000  3.5625845734e-04
  87.500     0.000    0.000     3.878   4.087   0.000  3.4925828080e-04
  87.500     0.000    0.000     3.919   4.129   0.000  3.4216713521e-04
  87.500     0.000    0.000     3.959   4.172   0.000  3.3500240236e-04
  87.500     0.000    0.000     3.999   4.214   0.000  3.2777875539e-04
  87.500     0.000    0.000     4.040   4.257   0.000  3.2051170335e-04
  87.500     0.000    0.000     4.080   4.299   0.000  3.1321554574e-04
  87.500     0.000    0.000     4.121   4.342   0.000  3.0590331932e-04
  87.500     0.000    0.000     4.161   4.385   0.000  2.9858902061e-04
  87.500     0.000    0.000     4.201   4.427   0.000  2.9128370501e-04
  87.500     0.000    0.000     4.242   4.470   0.000  2.8399936625e-04
  87.500     0.000    0.000     4.282   4.512   0.000  2.7674631469e-04
  87.500     0.000    0.000     4.323   4.555   0.000  2.6953510075e-04
  87.500     0.000    0.000     4.363   4.597   0.000  2.6237522442e-04
  87.500     0.000    0.000     4.403   4.640   0.000  2.5527546980e-04
  87.500     0.000    0.000     4.444   4.683   0.000  2.4824392352e-04
  87.500     0.000    0.000     4.484   4.725   0.000  2.4128769167e-04
  87.500     0.000    0.000     4.525   4.768   0.000  2.3441416984e-04
  87.500     0.000    0.000     4.565   4.810   0.000  2.2762925258e-04
  87.500     0.000    0.000     4.605   4.853   0.000  2.2093974574e-04
  87.500     0.000    0.000     4.646   4.895   0.000  2.1434993533e-04
  87.500     0.000    0.000     4.686   4.938   0.000  2.0786504699e-04
  87.500     0.000    0.000     4.727   4.981   0.000  2.0148895594e-04
  87.500     0.000    0.000     4.767   5.023   0.000  1.9522585343e-04
  87.500     0.000    0.000     4.807   5.066   0.000  1.8907914652e-04
  87.500     0.000    0.000     4.848   5.108   0.000  1.8305174486e-04
  87.500     0.000    0.000     4.888   5.151   0.000  1.7714571377e-04
  87.500     0.000    0.000     4.928   5.193   0.000  1.7136404690e-04
